impd,age,cmgrp,valid
ELDR,10,480,1
ELDR,10,480,1
ELDR,9,480,1
ELDR,9,480,1
ELDR,9,480,1
ELDR,8,480,1
ELDR,9,480,1
ELDR,9,480,1
ELDR,10,480,1
ELDR,9,480,1
ELDR,9,480,1
ELDR,8,490,1
ELDR,7,490,1
ELDR,9,490,1
ELDR,11,490,1
ELDR,9,490,1
ELDR,9,490,1
ELDR,9,490,1
ELDR,9,490,1
ELDR,8,490,1
ELDR,10,490,1
ELDR,11,490,1
ELDR,9,490,1
ELDR,8,490,1
ELDR,9,490,1
ELDR,9,490,1
ELDR,9,490,1
ELDR,10,490,1
ELDR,9,490,1
ELDR,9,490,1
ELDR,9,490,1
ELDR,8,490,1
ELDR,9,490,1
ELDR,8,490,1
ELDR,8,490,1
ELDR,8,490,1
ELDR,9,490,1
ELDR,9,500,1
ELDR,10,500,1
ELDR,10,500,1
ELDR,12,500,1
ELDR,7,500,1
ELDR,8,500,1
ELDR,9,500,1
ELDR,11,500,1
ELDR,10,500,1
ELDR,9,500,1
ELDR,10,500,1
ELDR,9,500,1
ELDR,10,500,1
ELDR,8,500,1
ELDR,11,500,1
ELDR,8,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,11,500,1
ELDR,9,500,1
ELDR,10,500,1
ELDR,9,500,1
ELDR,8,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,10,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,10,500,1
ELDR,10,500,1
ELDR,10,500,1
ELDR,10,500,1
ELDR,9,500,1
ELDR,10,500,1
ELDR,10,500,1
ELDR,8,500,1
ELDR,9,500,1
ELDR,10,510,1
ELDR,8,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,10,510,1
ELDR,10,510,1
ELDR,10,510,1
ELDR,10,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,10,510,1
ELDR,9,510,1
ELDR,11,510,1
ELDR,10,510,1
ELDR,8,510,1
ELDR,9,510,1
ELDR,8,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,8,510,1
ELDR,8,510,1
ELDR,9,510,1
ELDR,10,510,1
ELDR,9,510,1
ELDR,10,510,1
ELDR,9,510,1
ELDR,10,510,1
ELDR,11,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,10,510,1
ELDR,10,510,1
ELDR,9,510,1
ELDR,11,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,12,520,1
ELDR,9,520,1
ELDR,7,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,10,520,1
ELDR,9,520,1
ELDR,10,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,8,520,1
ELDR,8,520,1
ELDR,11,520,1
ELDR,10,520,1
ELDR,10,520,1
ELDR,11,520,1
ELDR,10,520,1
ELDR,10,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,8,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,10,520,1
ELDR,10,520,1
ELDR,8,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,10,520,1
ELDR,9,520,1
ELDR,10,520,1
ELDR,11,520,1
ELDR,10,520,1
ELDR,9,530,1
ELDR,10,530,1
ELDR,9,530,1
ELDR,9,530,1
ELDR,9,530,1
ELDR,8,530,1
ELDR,10,530,1
ELDR,9,530,1
ELDR,8,530,1
ELDR,9,530,1
ELDR,10,530,1
ELDR,9,530,1
ELDR,11,530,1
ELDR,9,530,1
ELDR,9,530,1
ELDR,9,530,1
ELDR,12,530,1
ELDR,8,530,1
ELDR,9,530,1
ELDR,10,530,1
ELDR,10,530,1
ELDR,10,530,1
ELDR,9,530,1
ELDR,9,530,1
ELDR,8,530,1
ELDR,10,530,1
ELDR,9,530,1
ELDR,10,530,1
ELDR,8,530,1
ELDR,10,530,1
ELDR,10,530,1
ELDR,10,530,1
ELDR,9,530,1
ELDR,9,530,1
ELDR,9,540,1
ELDR,9,540,1
ELDR,9,540,1
ELDR,11,540,1
ELDR,9,540,1
ELDR,8,540,1
ELDR,10,540,1
ELDR,9,540,1
ELDR,11,540,1
ELDR,9,540,1
ELDR,9,540,1
ELDR,9,540,1
ELDR,9,540,1
ELDR,10,540,1
ELDR,8,540,1
ELDR,10,540,1
ELDR,10,540,1
ELDR,9,540,1
ELDR,10,540,1
ELDR,9,540,1
ELDR,12,540,1
ELDR,9,540,1
ELDR,9,540,1
ELDR,8,540,1
ELDR,10,540,1
ELDR,9,540,1
ELDR,11,540,1
ELDR,9,540,1
ELDR,10,540,1
ELDR,9,540,1
ELDR,10,540,1
ELDR,9,540,1
ELDR,9,540,1
ELDR,8,540,1
ELDR,9,550,1
ELDR,10,550,1
ELDR,8,550,1
ELDR,11,550,1
ELDR,10,550,1
ELDR,8,550,1
ELDR,10,550,1
ELDR,9,550,1
ELDR,8,550,1
ELDR,9,550,1
ELDR,9,550,1
ELDR,9,550,1
ELDR,9,550,1
ELDR,10,550,1
ELDR,9,550,1
ELDR,12,550,1
ELDR,9,550,1
ELDR,9,550,1
ELDR,10,550,1
ELDR,11,550,1
ELDR,10,550,1
ELDR,8,560,1
ELDR,9,560,1
ELDR,9,560,1
ELDR,9,560,1
ELDR,10,560,1
ELDR,10,560,1
ELDR,11,560,1
ELDR,9,560,1
ELDR,11,560,1
ELDR,9,560,1
ELDR,8,560,1
ELDR,9,560,1
ELDR,9,560,1
ELDR,9,560,1
ELDR,9,560,1
ELDR,9,560,1
ELDR,10,560,1
ELDR,9,560,1
ELDR,10,560,1
ELDR,10,560,1
ELDR,11,560,1
ELDR,12,570,1
ELDR,10,570,1
ELDR,9,570,1
ELDR,9,570,1
ELDR,8,570,1
ELDR,11,570,1
ELDR,9,570,1
ELDR,8,570,1
ELDR,9,570,1
ELDR,10,570,1
ELDR,10,570,1
ELDR,9,570,1
ELDR,10,570,1
ELDR,9,570,1
ELDR,9,570,1
ELDR,9,570,1
ELDR,9,570,1
ELDR,9,570,1
ELDR,8,580,1
ELDR,9,580,1
ELDR,9,580,1
ELDR,12,580,1
ELDR,10,580,1
ELDR,10,580,1
ELDR,9,580,1
ELDR,11,580,1
ELDR,10,580,1
ELDR,11,580,1
ELDR,9,580,1
ELDR,9,580,1
ELDR,9,580,1
ELDR,9,580,1
ELDR,10,580,1
ELDR,10,590,1
ELDR,9,590,1
ELDR,9,590,1
ELDR,8,590,1
ELDR,9,590,1
ELDR,12,590,1
ELDR,9,600,1
ELDR,10,600,1
ELDR,9,610,1
ELDR,9,610,1
ELDR,11,610,1
ELDR,11,610,1
ELDR,9,610,1
ELDR,10,620,1
ELDR,11,620,1
ELDR,9,620,1
ELDR,9,630,1
ELDR,9,630,1
ELDR,10,630,1
ELDR,11,630,1
ELDR,10,630,1
ELDR,10,640,1
ELDR,10,640,1
ELDR,11,640,1
ELDR,9,640,1
ELDR,9,650,1
ELDR,9,660,1
ELDR,11,660,1
ELDR,9,670,1
ELDR,11,690,1
ELDR,10,690,1
ELDR,12,710,1
ELDR,11,720,1
ELDR,9,850,0
ELDR,11,860,0
ELDR,13,880,0
ELDR,11,880,0
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,2,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,150,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,2,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,2,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,2,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,2,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,160,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,2,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,2,170,1
ELDR,1,170,1
ELDR,2,170,1
ELDR,2,170,1
ELDR,2,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,1,170,1
ELDR,2,170,1
ELDR,2,170,1
ELDR,2,170,1
ELDR,2,170,1
ELDR,1,170,1
ELDR,1,180,1
ELDR,1,180,1
ELDR,1,180,1
ELDR,1,180,1
ELDR,2,250,1
ELDR,3,250,1
ELDR,3,260,1
ELDR,3,260,1
ELDR,3,260,1
ELDR,3,260,1
ELDR,4,260,1
ELDR,3,260,1
ELDR,3,260,1
ELDR,3,260,1
ELDR,4,270,1
ELDR,3,270,1
ELDR,3,270,1
ELDR,3,270,1
ELDR,4,280,1
ELDR,3,280,1
ELDR,4,280,1
ELDR,4,280,1
ELDR,3,280,1
ELDR,3,280,1
ELDR,4,300,1
ELDR,3,300,1
ELDR,4,300,1
ELDR,4,300,1
ELDR,4,310,1
ELDR,4,310,1
ELDR,7,370,1
ELDR,5,370,1
ELDR,4,370,1
ELDR,4,370,1
ELDR,5,380,1
ELDR,6,380,1
ELDR,7,390,1
ELDR,4,390,1
ELDR,6,390,1
ELDR,10,400,1
ELDR,7,400,1
ELDR,9,400,1
ELDR,7,400,1
ELDR,6,400,1
ELDR,7,400,1
ELDR,7,410,1
ELDR,7,410,1
ELDR,7,410,1
ELDR,7,410,1
ELDR,8,410,1
ELDR,8,410,1
ELDR,9,420,1
ELDR,10,420,1
ELDR,7,420,1
ELDR,10,420,1
ELDR,9,420,1
ELDR,7,420,1
ELDR,9,420,1
ELDR,8,420,1
ELDR,8,420,1
ELDR,7,420,1
ELDR,7,420,1
ELDR,7,430,1
ELDR,9,430,1
ELDR,7,430,1
ELDR,7,430,1
ELDR,8,430,1
ELDR,7,430,1
ELDR,10,430,1
ELDR,7,430,1
ELDR,9,430,1
ELDR,8,430,1
ELDR,9,430,1
ELDR,9,430,1
ELDR,8,430,1
ELDR,9,440,1
ELDR,9,440,1
ELDR,9,440,1
ELDR,8,440,1
ELDR,8,440,1
ELDR,7,440,1
ELDR,9,440,1
ELDR,7,440,1
ELDR,10,440,1
ELDR,9,440,1
ELDR,9,440,1
ELDR,8,440,1
ELDR,9,440,1
ELDR,7,440,1
ELDR,8,440,1
ELDR,7,440,1
ELDR,9,450,1
ELDR,9,450,1
ELDR,7,450,1
ELDR,7,450,1
ELDR,10,450,1
ELDR,9,450,1
ELDR,9,450,1
ELDR,9,450,1
ELDR,8,450,1
ELDR,9,450,1
ELDR,10,450,1
ELDR,10,450,1
ELDR,9,450,1
ELDR,9,450,1
ELDR,8,450,1
ELDR,7,450,1
ELDR,7,450,1
ELDR,9,450,1
ELDR,8,450,1
ELDR,10,450,1
ELDR,9,450,1
ELDR,9,460,1
ELDR,8,460,1
ELDR,9,460,1
ELDR,8,460,1
ELDR,7,460,1
ELDR,8,460,1
ELDR,9,460,1
ELDR,9,460,1
ELDR,8,460,1
ELDR,11,460,1
ELDR,9,460,1
ELDR,10,460,1
ELDR,9,460,1
ELDR,10,460,1
ELDR,9,460,1
ELDR,7,460,1
ELDR,9,460,1
ELDR,9,460,1
ELDR,10,460,1
ELDR,10,460,1
ELDR,7,460,1
ELDR,8,460,1
ELDR,9,460,1
ELDR,7,460,1
ELDR,8,460,1
ELDR,8,460,1
ELDR,9,460,1
ELDR,7,470,1
ELDR,8,470,1
ELDR,9,470,1
ELDR,10,470,1
ELDR,9,470,1
ELDR,9,470,1
ELDR,9,470,1
ELDR,8,470,1
ELDR,10,470,1
ELDR,9,470,1
ELDR,9,470,1
ELDR,9,470,1
ELDR,10,470,1
ELDR,8,470,1
ELDR,9,470,1
ELDR,9,470,1
ELDR,11,470,1
ELDR,11,470,1
ELDR,8,470,1
ELDR,9,470,1
ELDR,10,470,1
ELDR,10,470,1
ELDR,10,470,1
ELDR,9,480,1
ELDR,10,480,1
ELDR,9,480,1
ELDR,8,480,1
ELDR,7,480,1
ELDR,10,480,1
ELDR,8,480,1
ELDR,9,480,1
ELDR,9,480,1
ELDR,9,480,1
ELDR,8,480,1
ELDR,10,480,1
ELDR,9,480,1
ELDR,9,480,1
ELDR,10,480,1
ELDR,9,480,1
ELDR,9,480,1
ELDR,8,480,1
ELDR,9,480,1
ELDR,9,480,1
ELDR,9,480,1
ELDR,8,480,1
ELDR,9,480,1
ELDR,8,490,1
ELDR,10,490,1
ELDR,9,490,1
ELDR,10,490,1
ELDR,10,490,1
ELDR,9,490,1
ELDR,9,490,1
ELDR,8,490,1
ELDR,7,490,1
ELDR,10,490,1
ELDR,9,490,1
ELDR,10,490,1
ELDR,9,490,1
ELDR,9,490,1
ELDR,9,490,1
ELDR,10,490,1
ELDR,9,490,1
ELDR,10,490,1
ELDR,10,490,1
ELDR,9,490,1
ELDR,10,490,1
ELDR,9,490,1
ELDR,7,490,1
ELDR,9,490,1
ELDR,8,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,8,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,10,500,1
ELDR,8,500,1
ELDR,10,500,1
ELDR,9,500,1
ELDR,10,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,8,500,1
ELDR,10,500,1
ELDR,8,500,1
ELDR,8,500,1
ELDR,9,500,1
ELDR,9,500,1
ELDR,10,510,1
ELDR,11,510,1
ELDR,8,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,7,510,1
ELDR,10,510,1
ELDR,9,510,1
ELDR,10,510,1
ELDR,8,510,1
ELDR,9,510,1
ELDR,8,510,1
ELDR,9,510,1
ELDR,8,510,1
ELDR,9,510,1
ELDR,8,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,12,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,9,510,1
ELDR,9,520,1
ELDR,8,520,1
ELDR,8,520,1
ELDR,10,520,1
ELDR,10,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,8,520,1
ELDR,9,520,1
ELDR,11,520,1
ELDR,10,520,1
ELDR,8,520,1
ELDR,9,520,1
ELDR,9,520,1
ELDR,9,530,1
ELDR,9,530,1
ELDR,9,530,1
ELDR,10,530,1
ELDR,10,530,1
ELDR,10,530,1
ELDR,11,530,1
ELDR,8,530,1
ELDR,11,530,1
ELDR,9,530,1
ELDR,9,530,1
ELDR,8,540,1
ELDR,10,540,1
ELDR,10,540,1
ELDR,9,540,1
ELDR,9,540,1
ELDR,8,540,1
ELDR,11,540,1
ELDR,9,540,1
ELDR,8,540,1
ELDR,10,540,1
ELDR,9,540,1
ELDR,8,540,1
ELDR,9,540,1
ELDR,9,540,1
ELDR,10,540,1
ELDR,10,540,1
ELDR,10,550,1
ELDR,9,550,1
ELDR,9,550,1
ELDR,10,550,1
ELDR,8,550,1
ELDR,11,550,1
ELDR,10,550,1
ELDR,10,550,1
ELDR,9,550,1
ELDR,10,550,1
ELDR,9,550,1
ELDR,9,550,1
ELDR,9,560,1
ELDR,9,560,1
ELDR,10,560,1
ELDR,9,560,1
ELDR,8,560,1
ELDR,12,560,1
ELDR,11,560,1
ELDR,10,560,1
ELDR,9,560,1
ELDR,10,560,1
ELDR,10,560,1
ELDR,9,560,1
ELDR,10,560,1
ELDR,8,560,1
ELDR,11,570,1
ELDR,9,570,1
ELDR,9,570,1
ELDR,8,570,1
ELDR,9,570,1
ELDR,10,570,1
ELDR,11,570,1
ELDR,10,570,1
ELDR,9,570,1
ELDR,10,570,1
ELDR,10,570,1
ELDR,9,580,1
ELDR,10,580,1
ELDR,10,580,1
ELDR,9,580,1
ELDR,10,580,1
ELDR,11,600,1
ELDR,10,600,1
ELDR,10,610,1
ELDR,9,610,1
ELDR,10,610,1
ELDR,9,610,1
TCRR,3,440,1
TCRR,4,430,1
TCRR,4,530,1
TCRR,2,290,1
TCRR,4,500,1
TCRR,3,470,1
TCRR,5,640,1
TCRR,2,320,1
TCRR,4,450,1
TCRR,5,670,1
TCRR,3,480,1
TCRR,4,580,1
TCRR,4,540,1
TCRR,4,490,1
TCRR,3,480,1
TCRR,4,530,1
TCRR,4,510,1
TCRR,4,520,1
TCRR,4,490,1
TCRR,4,460,1
TCRR,3,490,1
TCRR,2,300,1
TCRR,5,710,1
TCRR,4,610,1
TCRR,4,580,1
TCRR,5,650,1
TCRR,4,500,1
TCRR,4,510,1
TCRR,4,590,1
TCRR,3,500,1
TCRR,3,500,1
TCRR,4,480,1
TCRR,5,700,1
TCRR,3,510,1
TCRR,4,520,1
TCRR,5,700,1
TCRR,5,630,1
TCRR,3,480,1
TCRR,3,490,1
TCRR,3,490,1
TCRR,5,660,1
TCRR,8,810,1
TCRR,5,760,1
TCRR,5,640,1
TCRR,5,630,1
TCRR,3,470,1
TCRR,2,310,1
TCRR,5,640,1
TCRR,2,290,1
TCRR,5,630,1
TCRR,5,590,1
TCRR,5,650,1
TCRR,4,520,1
TCRR,2,320,1
TCRR,4,450,1
TCRR,5,580,1
TCRR,4,480,1
TCRR,5,720,1
TCRR,5,600,1
TCRR,5,660,1
TCRR,5,620,1
TCRR,5,590,1
TCRR,2,290,1
TCRR,4,570,1
TCRR,5,600,1
TCRR,3,400,1
TCRR,5,570,1
TCRR,5,640,1
TCRR,3,360,1
TCRR,2,280,1
TCRR,4,510,1
TCRR,5,610,1
TCRR,4,630,1
TCRR,2,270,1
TCRR,5,640,1
TCRR,3,540,1
TCRR,4,440,1
TCRR,2,300,1
TCRR,5,630,1
TCRR,4,490,1
TCRR,4,590,1
TCRR,5,600,1
TCRR,2,300,1
TCRR,3,420,1
TCRR,4,500,1
TCRR,3,490,1
TCRR,2,310,1
TCRR,4,530,1
TCRR,3,510,1
TCRR,3,470,1
TCRR,3,480,1
TCRR,3,480,1
TCRR,4,510,1
TCRR,6,690,1
TCRR,2,270,1
TCRR,5,580,1
TCRR,4,520,1
TCRR,4,500,1
TCRR,2,270,1
TCRR,2,290,1
TCRR,3,420,1
TCRR,4,480,1
TCRR,2,310,1
TCRR,4,600,1
TCRR,4,580,1
TCRR,2,270,1
TCRR,4,560,1
TCRR,2,280,1
TCRR,5,730,1
TCRR,5,630,1
TCRR,8,820,1
TCRR,5,620,1
TCRR,5,640,1
TCRR,4,620,1
TCRR,2,320,1
TCRR,4,380,1
TCRR,2,310,1
TCRR,9,770,1
TCRR,5,690,1
TCRR,3,410,1
TCRR,5,650,1
TCRR,6,730,1
TCRR,5,700,1
TCRR,5,680,1
TCRR,4,570,1
TCRR,4,490,1
TCRR,4,530,1
TCRR,6,760,1
TCRR,8,830,1
TCRR,6,790,1
TCRR,4,560,1
TCRR,2,270,1
TCRR,6,670,1
TCRR,4,590,1
TCRR,5,630,1
TCRR,5,740,1
TCRR,5,620,1
TCRR,6,720,1
TCRR,5,660,1
TCRR,4,510,1
TCRR,3,450,1
TCRR,4,480,1
TCRR,3,440,1
TCRR,2,360,1
TCRR,4,500,1
TCRR,4,590,1
TCRR,5,660,1
TCRR,5,680,1
TCRR,3,440,1
TCRR,2,290,1
TCRR,3,420,1
TCRR,5,670,1
TCRR,3,430,1
TCRR,2,360,1
TCRR,5,650,1
TCRR,4,640,1
TCRR,6,740,1
TCRR,5,690,1
TCRR,10,880,1
TCRR,4,490,1
TCRR,10,920,1
TCRR,10,950,1
TCRR,4,500,1
TCRR,2,300,1
TCRR,2,320,1
TCRR,2,250,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,310,1
TCRR,2,270,1
TCRR,2,300,1
TCRR,2,300,1
TCRR,2,290,1
TCRR,2,260,1
TCRR,2,310,1
TCRR,2,300,1
TCRR,3,440,1
TCRR,2,290,1
TCRR,2,310,1
TCRR,2,300,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,5,610,1
TCRR,3,410,1
TCRR,4,510,1
TCRR,2,290,1
TCRR,3,430,1
TCRR,2,260,1
TCRR,4,510,1
TCRR,5,630,1
TCRR,5,610,1
TCRR,5,640,1
TCRR,5,570,1
TCRR,4,600,1
TCRR,10,880,1
TCRR,2,310,1
TCRR,2,290,1
TCRR,2,290,1
TCRR,2,300,1
TCRR,9,780,1
TCRR,5,710,1
TCRR,5,710,1
TCRR,4,570,1
TCRR,5,630,1
TCRR,3,460,1
TCRR,4,480,1
TCRR,2,290,1
TCRR,2,290,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,320,1
TCRR,2,290,1
TCRR,4,610,1
TCRR,4,510,1
TCRR,2,300,1
TCRR,5,620,1
TCRR,3,470,1
TCRR,5,570,1
TCRR,2,350,1
TCRR,2,300,1
TCRR,2,310,1
TCRR,2,300,1
TCRR,2,290,1
TCRR,2,310,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,4,510,1
TCRR,2,270,1
TCRR,5,710,1
TCRR,5,690,1
TCRR,4,640,1
TCRR,4,570,1
TCRR,3,500,1
TCRR,5,620,1
TCRR,4,660,1
TCRR,3,530,1
TCRR,5,620,1
TCRR,5,640,1
TCRR,4,580,1
TCRR,6,660,1
TCRR,4,470,1
TCRR,6,760,1
TCRR,5,610,1
TCRR,5,640,1
TCRR,5,580,1
TCRR,4,580,1
TCRR,6,790,1
TCRR,5,580,1
TCRR,4,550,1
TCRR,6,820,1
TCRR,2,350,1
TCRR,4,620,1
TCRR,3,400,1
TCRR,7,830,1
TCRR,5,650,1
TCRR,9,770,1
TCRR,3,510,1
TCRR,4,610,1
TCRR,4,610,1
TCRR,5,690,1
TCRR,6,680,1
TCRR,5,580,1
TCRR,10,860,1
TCRR,5,660,1
TCRR,4,620,1
TCRR,6,770,1
TCRR,5,590,1
TCRR,4,410,1
TCRR,4,410,1
TCRR,9,820,1
TCRR,5,670,1
TCRR,5,740,1
TCRR,5,590,1
TCRR,5,670,1
TCRR,8,790,1
TCRR,5,690,1
TCRR,7,730,1
TCRR,5,660,1
TCRR,5,710,1
TCRR,4,620,1
TCRR,5,700,1
TCRR,4,470,1
TCRR,4,490,1
TCRR,4,570,1
TCRR,6,680,1
TCRR,2,350,1
TCRR,5,670,1
TCRR,5,600,1
TCRR,5,660,1
TCRR,8,780,1
TCRR,5,720,1
TCRR,5,690,1
TCRR,5,680,1
TCRR,6,710,1
TCRR,3,480,1
TCRR,4,510,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,310,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,280,1
TCRR,3,440,1
TCRR,5,670,1
TCRR,5,610,1
TCRR,4,550,1
TCRR,2,280,1
TCRR,4,490,1
TCRR,2,320,1
TCRR,4,420,1
TCRR,5,660,1
TCRR,3,460,1
TCRR,2,300,1
TCRR,2,300,1
TCRR,5,600,1
TCRR,2,190,1
TCRR,2,280,1
TCRR,4,580,1
TCRR,3,410,1
TCRR,2,290,1
TCRR,4,480,1
TCRR,9,810,1
TCRR,2,280,1
TCRR,4,490,1
TCRR,3,490,1
TCRR,3,410,1
TCRR,2,410,1
TCRR,5,670,1
TCRR,6,770,1
TCRR,5,680,1
TCRR,6,730,1
TCRR,6,700,1
TCRR,3,410,1
TCRR,2,290,1
TCRR,3,460,1
TCRR,3,350,1
TCRR,3,360,1
TCRR,3,330,1
TCRR,2,270,1
TCRR,2,290,1
TCRR,2,290,1
TCRR,3,340,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,310,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,250,1
TCRR,2,290,1
TCRR,2,300,1
TCRR,2,240,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,3,310,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,260,1
TCRR,2,230,1
TCRR,2,280,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,3,280,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,4,600,1
TCRR,4,590,1
TCRR,2,340,1
TCRR,2,280,1
TCRR,2,330,1
TCRR,2,270,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,330,1
TCRR,2,290,1
TCRR,2,300,1
TCRR,2,310,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,2,310,1
TCRR,2,260,1
TCRR,2,250,1
TCRR,2,310,1
TCRR,2,280,1
TCRR,2,290,1
TCRR,2,290,1
TCRR,1,180,1
TCRR,2,250,1
TCRR,2,270,1
TCRR,2,320,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,240,1
TCRR,2,250,1
TCRR,2,290,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,240,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,1,130,1
TCRR,2,250,1
TCRR,2,260,1
TCRR,2,300,1
TCRR,3,500,1
TCRR,2,230,1
TCRR,5,690,1
TCRR,3,420,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,240,1
TCRR,2,300,1
TCRR,2,290,1
TCRR,1,170,1
TCRR,3,410,1
TCRR,2,280,1
TCRR,2,290,1
TCRR,3,510,1
TCRR,2,250,1
TCRR,3,520,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,290,1
TCRR,2,260,1
TCRR,2,240,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,280,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,2,260,1
TCRR,2,320,1
TCRR,2,300,1
TCRR,2,300,1
TCRR,3,300,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,270,1
TCRR,2,200,1
TCRR,2,270,1
TCRR,2,250,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,250,1
TCRR,2,290,1
TCRR,2,280,1
TCRR,2,260,1
TCRR,2,260,1
TCRR,2,280,1
TCRR,2,300,1
TCRR,2,280,1
TCRR,2,200,1
TCRR,2,290,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,230,1
TCRR,2,260,1
TCRR,2,270,1
TCRR,2,260,1
TCRR,2,240,1
TCRR,2,290,1
TCRR,2,260,1
TCRR,2,210,1
TCRR,2,260,1
TCRR,8,900,1
TCRR,5,730,1
TCRR,4,580,1
TCRR,5,680,1
